,name,address,zipcode,borough,cuisine,phone,critical_flag,latitude,longitude,id
12645,the haab mexican cafe,"4722 48 avenue, queens, ny",11377.0,queens,mexican,7187294838,critical,40.739155635170995,-73.91825467645701,12399
12646,daily burger,"4 penn plz, manhattan, ny",10121.0,manhattan,hamburgers,2124656273,not applicable,40.750654836632,-73.991944239076,12400
12647,abitino's pizza,"0 jfk airport, queens, ny",11430.0,queens,pizza,7182447442,critical,40.648312826068,-73.788281497594,12401
12648,china garden takeout,"2014 bath avenue, brooklyn, ny",11214.0,brooklyn,chinese,7183339898,not critical,40.601158185404,-74.001159554008,12402
12649,the commissioner tavern,"247 5 avenue, brooklyn, ny",11215.0,brooklyn,american,3476893968,critical,40.674911730117,-73.981502246707,12403
12650,cucumber sushi & salad bar,"5834 amboy road, staten island, ny",10309.0,staten island,japanese,7189661118,critical,40.526110177111,-74.201981207597,12404
12651,prince tea house,"1521 york avenue, manhattan, ny",10028.0,manhattan,coffee/tea,6464764255,not critical,40.772388079661,-73.949718035948,12405
12652,prince tea house,"1521 york avenue, manhattan, ny",10028.0,manhattan,coffee/tea,6464764255,not critical,40.772388079661,-73.949718035948,12406
12653,city vineyard,"233 west street, manhattan, ny",10013.0,manhattan,american,6466778350,critical,40.720637739735,-74.01210703870301,12407
12654,cafe 28,"245 5 avenue, manhattan, ny",10016.0,manhattan,american,2126867300,critical,40.744470483704,-73.987433895269,12408
12655,pete's tavern,"129 east   18 street, manhattan, ny",10003.0,manhattan,american,2124737676,not critical,40.73635138988,-73.98668487807,12409
12656,authentic nyc street food,"610 west   46 street, manhattan, ny",10036.0,manhattan,hotdogs/pretzels,8885075228,critical,40.76354172164,-73.996888255076,12410
12657,sirenas,"1896 jerome avenue, bronx, ny",10453.0,bronx,tex-mex,9177923395,not critical,40.850090021590006,-73.910628305122,12411
12658,princesa bakery & restaurant,"94 graham avenue, brooklyn, ny",11206.0,brooklyn,spanish,7187823822,not critical,40.70430091633,-73.942693257864,12412
12659,princesa bakery & restaurant,"94 graham avenue, brooklyn, ny",11206.0,brooklyn,spanish,7187823822,not critical,40.70430091633,-73.942693257864,12413
12660,hutong,"731 lexington avenue, manhattan, ny",10022.0,manhattan,asian/asian fusion,2127584800,critical,40.761879585407,-73.968421272335,12414
12661,myrtle seneca pub,"5653 myrtle ave, queens, ny",11385.0,queens,,3477216911,not applicable,40.700322934415,-73.904428353173,12415
12662,the empanada spot,"8417 northern blvd, queens, ny",11372.0,queens,latin american,7185070400,not critical,40.755783336711,-73.883261812834,12416
12663,the empanada spot,"8417 northern blvd, queens, ny",11372.0,queens,latin american,7185070400,not critical,40.755783336711,-73.883261812834,12417
12664,los primos restaurant,"704 grand street, brooklyn, ny",11211.0,brooklyn,latin american,7184868449,not critical,40.711559033234,-73.944613178476,12418
12665,hanco's,"147 montague street, brooklyn, ny",11201.0,brooklyn,southeast asian,3475295054,critical,40.694573857947,-73.993501691853,12419
12666,incredibowl,"133-35 roosevelt avenue, queens, ny",11354.0,queens,chinese,9173652023,not critical,40.758501995257,-73.83324180898799,12420
12667,incredibowl,"133-35 roosevelt avenue, queens, ny",11354.0,queens,chinese,9173652023,not critical,40.758501995257,-73.83324180898799,12421
12668,chez napoleon,"365 west   50 street, manhattan, ny",10019.0,manhattan,french,2122656980,critical,40.763203559325,-73.988271452718,12422
12669,kung fu tea,"76 5 avenue, brooklyn, ny",11217.0,brooklyn,asian/asian fusion,9173068191,critical,40.680683292317,-73.97757434768799,12423
12670,"dunkin', subway","552 3 avenue, brooklyn, ny",11215.0,brooklyn,sandwiches,7187887888,critical,40.668358518161,-73.993616002759,12424
12671,butterfield cafe at 200 lex,"200 lexington avenue, manhattan, ny",10016.0,manhattan,american,2127728782,critical,40.745249038997,-73.980569585904,12425
12672,yong kang street,"5100 kings plz, brooklyn, ny",11234.0,brooklyn,chinese,7183380200,not critical,40.609928854538005,-73.922281617072,12426
12673,bz grill,"2702 astoria boulevard, queens, ny",11102.0,queens,greek,7189327858,critical,40.770812831995,-73.920923400766,12427
12674,landmark tavern,"626 11 avenue, manhattan, ny",10036.0,manhattan,irish,2122472562,not critical,40.763272724705,-73.99651644817,12428
12675,landmark tavern,"626 11 avenue, manhattan, ny",10036.0,manhattan,irish,2122472562,not critical,40.763272724705,-73.99651644817,12429
12677,city view racquet club,"4334 32 place, queens, ny",11101.0,queens,american,7183896252,critical,40.745878534084,-73.93240071099599,12430
12678,di-juice,"24314 merrick blvd, queens, ny",11422.0,queens,"juice, smoothies, fruit salads",3477310359,not critical,40.674038311625,-73.730132759889,12431
12679,pick-a-bagel,"210 east   23 street, manhattan, ny",10010.0,manhattan,american,2126861414,not critical,40.738607047561004,-73.98265727617,12432
12680,milk n' honey,"12 east   46 street, manhattan, ny",10017.0,manhattan,jewish/kosher,2127644400,not critical,40.755733629507,-73.978357508989,12433
12681,kew motor inn restaurant & bar,"13901 grand central pkwy, queens, ny",11435.0,queens,american,9175607766,not critical,40.71717155903,-73.818952094573,12434
12682,poke fresh sushi,"1588 york avenue, manhattan, ny",10028.0,manhattan,chinese/japanese,2125355798,critical,40.7743965772,-73.948225375305,12435
12683,new boe lee,"741 lydig avenue, bronx, ny",10462.0,bronx,chinese,7188222888,critical,40.85446851039,-73.866079971576,12436
12684,mexican festival,"2672 broadway, manhattan, ny",10025.0,manhattan,mexican,6469129334,critical,40.798256000225,-73.969140757396,12437
12685,mar y tierra restaurant & lounge,"3236 bainbridge avenue, bronx, ny",10467.0,bronx,latin american,7186557764,critical,40.876389215264,-73.87964652648401,12438
12686,asian jewels seafood restaurant,"133-30 39 avenue, queens, ny",11354.0,queens,chinese,7183598600,critical,40.75909344598,-73.834157180609,12439
12687,restaurante & panaderia guatelinda,"170-18 jamaica avenue, queens, ny",11432.0,queens,spanish,2124706169,critical,40.707275435949995,-73.789319839659,12440
12688,"danny's tasty delight bakery, restaurant","778 lenox road, brooklyn, ny",11203.0,brooklyn,caribbean,7184842181,critical,40.65530299375,-73.931044022501,12441
12689,sushi zo,"88 west    3 street, manhattan, ny",10012.0,manhattan,japanese,3109754871,critical,40.729874513639004,-73.999018601686,12442
12690,by chloe,"185 bleecker street, manhattan, ny",10012.0,manhattan,vegan,2122908000,critical,40.729078531416,-74.001006642818,12443
12691,carmen cafe (carmen hall),"250 bedford park blvd west, bronx, ny",10468.0,bronx,american,7189602234,not critical,40.875021689755,-73.892858229156,12444
12692,el san juan,"1429 5 avenue, manhattan, ny",10035.0,manhattan,spanish,6466660970,critical,40.800992293719,-73.94620358789099,12445
12693,mustang thakali kitchen,"7414 37 avenue, queens, ny",11372.0,queens,asian/asian fusion,7188985088,critical,40.748973447962996,-73.891517030066,12446
12694,double dragon,"2647 jerome avenue, bronx, ny",10468.0,bronx,chinese,7183675308,not critical,40.866948466203,-73.89781374435199,12447
12695,1020 bar,"1020 amsterdam avenue, manhattan, ny",10025.0,manhattan,american,2125313468,critical,40.803093425955,-73.963781811583,12448
12696,dunkin,"2370 grand concourse road, bronx, ny",10458.0,bronx,donuts,7182204828,not critical,40.859165375932996,-73.898906671578,12449
12697,dunkin,"2370 grand concourse road, bronx, ny",10458.0,bronx,donuts,7182204828,not critical,40.859165375932996,-73.898906671578,12450
12698,spice symphony,"182 lexington avenue, manhattan, ny",10016.0,manhattan,indian,2125457742,critical,40.744642520314,-73.981010047447,12451
12699,tin marin restaurant & lounge,"3708 riverdale avenue, bronx, ny",10463.0,bronx,latin american,7188844800,critical,40.886937927163,-73.90707043517399,12452
12700,pj restaurant & bakery,"1339 st johns place, brooklyn, ny",11213.0,brooklyn,caribbean,7183632450,not critical,40.670766235102,-73.934279569583,12453
12701,kelly d jamaican and american restaurant,"22411 merrick blvd, queens, ny",11413.0,queens,caribbean,7189490390,not critical,40.677819927463005,-73.745421774384,12454
12702,da e net 777 cafe,"1223 avenue u, brooklyn, ny",11229.0,brooklyn,eastern european,6462870911,not critical,40.598505015890005,-73.959395621383,12455
12703,wetzel's pretzels,"139 flatbush avenue, brooklyn, ny",11217.0,brooklyn,hotdogs/pretzels,7183983200,critical,40.684429939379,-73.97772451861,12456
12704,charlie's place,"1960 madison avenue, manhattan, ny",10035.0,manhattan,japanese,2124100277,critical,40.806102884801,-73.940383749723,12457
12705,habanero blues,"29 west   36 street, manhattan, ny",10018.0,manhattan,tex-mex,646259399_,critical,40.750467545087,-73.985386342282,12458
12706,ten tan,"3507 dekalb avenue, bronx, ny",10467.0,bronx,chinese,7182318883,not critical,40.882606567119005,-73.88017045602899,12459
12707,sabores,"582 morris avenue, bronx, ny",10451.0,bronx,spanish,7184011653,critical,40.818125110404,-73.922406054698,12460
12708,carvel,"990 rossville avenue, staten island, ny",10309.0,staten island,frozen desserts,7183564122,not critical,40.551245850164,-74.211751597015,12461
12709,sangarita's,"4002 bell blvd, queens, ny",11361.0,queens,tapas,7184282727,critical,40.764145510241,-73.771277184967,12462
12710,jin zhou bbq,"3916 college point blvd, queens, ny",11354.0,queens,chinese,7183212888,critical,40.75879747639,-73.834479180217,12463
12712,bucanos restaurant,"13859 queens blvd, queens, ny",11435.0,queens,latin american,7182061499,not critical,40.70741146105,-73.817424144392,12464
12713,bucanos restaurant,"13859 queens blvd, queens, ny",11435.0,queens,latin american,7182061499,not critical,40.70741146105,-73.817424144392,12465
12714,bucanos restaurant,"13859 queens blvd, queens, ny",11435.0,queens,latin american,7182061499,not critical,40.70741146105,-73.817424144392,12466
12715,candle 79,"154 east   79 street, manhattan, ny",10075.0,manhattan,vegan,2125377179,critical,40.774771288771,-73.95848619351901,12467
12716,steak and hoagies,"1657 madison avenue, manhattan, ny",10029.0,manhattan,chinese,9174925001,critical,40.796422855477,-73.94743166224,12468
12718,rich restaurant chinese food,"2485 eastchester road, bronx, ny",10469.0,bronx,chinese,7186555063,not critical,40.862292510489,-73.843385385535,12469
12719,bar chuko,"565 vanderbilt avenue, brooklyn, ny",11238.0,brooklyn,japanese,3474259570,critical,40.680831900509,-73.967709872384,12470
12720,ponte vecchio,"8810 4 avenue, brooklyn, ny",11209.0,brooklyn,italian,7182386449,critical,40.621109096779,-74.029051581696,12471
12721,ajisen ramen,"14 mott street, manhattan, ny",10013.0,manhattan,japanese,2122679680,not critical,40.714089354897,-73.998719435387,12472
12722,mcdonald's,"3719 junction blvd, queens, ny",11368.0,queens,hamburgers,7184586259,critical,40.751001999851,-73.870507971277,12473
12723,kingsbridge social club,"3625 kingsbridge avenue, bronx, ny",10463.0,bronx,pizza,3473465180,critical,40.884457878402,-73.90188422905,12474
12724,el sazon ideal restaurant,"148 west burnside avenue, bronx, ny",10453.0,bronx,latin american,7182991365,not critical,40.853916458404996,-73.914603081104,12475
12725,mirage diner restauraunt,"717 kings highway, brooklyn, ny",11223.0,brooklyn,american,7189983750,not critical,40.606217087974,-73.965379997267,12476
12726,barrow street ale house,"15 barrow street, manhattan, ny",10014.0,manhattan,american,2126910282,critical,40.732621995998,-74.002698957072,12477
12727,union hall,"702 union street, brooklyn, ny",11215.0,brooklyn,american,7186384400,not critical,40.676179547114,-73.97990120001501,12478
12728,union hall,"702 union street, brooklyn, ny",11215.0,brooklyn,american,7186384400,not critical,40.676179547114,-73.97990120001501,12479
12729,"huron club, soho playhouse","15 vandam street, manhattan, ny",10013.0,manhattan,american,2126911555,not critical,40.726322703743,-74.004470174465,12480
12730,m.m. tea cafe,"5805 8 avenue, brooklyn, ny",11220.0,brooklyn,chinese,7188536888,not critical,40.636524426464,-74.008470688893,12481
12731,bowlmor chelsea piers,"60 chelsea piers, manhattan, ny",10011.0,manhattan,american,2128352695,critical,40.747992386672,-74.008495743918,12482
12732,honore club,"173 irving avenue, brooklyn, ny",11237.0,brooklyn,american,9894649636,not critical,40.702151812348,-73.919879906502,12483
12733,boat house & cajun cuisine,"4807 8 avenue, brooklyn, ny",11220.0,brooklyn,american,41637438__,critical,40.642115829576,-74.002648438984,12484
12734,supreme diner,"8265 parsons blvd, queens, ny",11432.0,queens,american,7189699317,critical,40.716676236607,-73.808048356516,12485
12735,tauro restaurant,"284 hudson street, manhattan, ny",10013.0,manhattan,latin american,2122068530,critical,40.725424999406,-74.007616150685,12486
12736,john's fried chicken,"512 west  207 street, manhattan, ny",10034.0,manhattan,chicken,2125676489,not critical,40.864948299709,-73.919466089171,12487
12737,3-j restaurant and pizza,"554a prospect avenue, bronx, ny",10455.0,bronx,latin american,3473461381,critical,40.812394239758,-73.904411302372,12488
12738,taim west village,"222 waverly place, manhattan, ny",10014.0,manhattan,mediterranean,2126910161,critical,40.735965136175,-74.00183668227601,12489
12739,"dunkin','baskin robbins","13328 springfield boulevard, queens, ny",11413.0,queens,donuts,7189788028,critical,40.680718107623,-73.752801793428,12490
12740,grini's bakery,"645 lenox avenue, manhattan, ny",10037.0,manhattan,bakery products/desserts,6469186268,not critical,40.818718945793,-73.937500134016,12491
12741,grini's bakery,"645 lenox avenue, manhattan, ny",10037.0,manhattan,bakery products/desserts,6469186268,not critical,40.818718945793,-73.937500134016,12492
12742,tigre's pizza & restaurant,"234 east  174 street, bronx, ny",10457.0,bronx,american,7184663709,critical,40.844707702771004,-73.907299531606,12493
12743,seis vecinos restaurant,"640 prospect avenue, bronx, ny",10455.0,bronx,spanish,7186848604,not critical,40.815220478224,-73.903395663208,12494
12744,la espiga restaurant and bakery,"4211 102nd st, queens, ny",11368.0,queens,spanish,7187797898,critical,40.747521198162,-73.863036820562,12495
12745,xi'an famous foods,"81 st marks place, manhattan, ny",10003.0,manhattan,asian/asian fusion,7184272145,not critical,40.727776627925,-73.98571966254,12496
12746,piccolo angolo,"621 hudson street, manhattan, ny",10014.0,manhattan,italian,2122299177,not critical,40.738048289072,-74.005618475557,12497
12747,loon chuan restaurant,"85 page avenue, staten island, ny",10309.0,staten island,chinese,7189679819,critical,40.522171482332,-74.234973857165,12498
12748,paraiso bar & lounge,"18411 jamaica ave, queens, ny",11423.0,queens,bottled beverages,7184544213,not critical,40.70922840722,-73.775607151945,12499
12749,eddie's bagels,"44-02 31 avenue, queens, ny",11103.0,queens,bagels/pretzels,2013156881,not critical,40.759743560067,-73.913771322789,12500
12750,juice rite,"3042 buhre avenue, bronx, ny",10461.0,bronx,"juice, smoothies, fruit salads",3474195543,not critical,40.8474916988,-73.830921452111,12501
12751,mama sushi,"3478 east tremont avenue, bronx, ny",10465.0,bronx,japanese,7186848666,not critical,40.8314949383,-73.82696198157,12502
12752,botanica bar,"47 east houston street, manhattan, ny",10012.0,manhattan,american,2123437251,critical,40.724821275802995,-73.994584681095,12503
12753,boston market,"1340 pennsylvania avenue, brooklyn, ny",11239.0,brooklyn,chicken,3475494952,not critical,40.648200828761,-73.882167873945,12504
